Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Total_Sales,Order_Date_Year,Order_Date_Month,Order_Date_Day,Revenue_Category,Age_Group,Purchase_Month_Name,Order_Day_Of_Week,Customer_Sales_Category
Ord100766,2025-06-24,Cust6815,Customer_295,43,Female,Patna,Chair,Furniture,3,5550.25,16650.75,2025,6,24,Low_Revenue,Adult,June,Tuesday,Low_Spender
Ord100767,2025-03-31,Cust1790,Customer_12,43,Male,Hyderabad,Mobile,Electronics,1,12225.22,12225.22,2025,3,31,Low_Revenue,Adult,March,Monday,Low_Spender
Ord100768,2025-05-09,Cust9952,Customer_453,30,Female,Bengaluru,Mobile,Electronics,10,19819.95,198199.5,2025,5,9,High_Revenue,Young Adult,May,Friday,High_Spender
Ord100769,2025-10-10,Cust7600,Customer_208,23,Male,Pune,Laptop,Electronics,1,42736.43,42736.43,2025,10,10,Low_Revenue,Young Adult,October,Friday,Low_Spender
Ord100770,2025-01-08,Cust9628,Customer_422,27,Male,Bengaluru,Chair,Furniture,2,36426.05,72852.1,2025,1,8,Medium_Revenue,Young Adult,January,Wednesday,Low_Spender
Ord100771,2025-10-31,Cust5415,Customer_460,29,Female,Delhi,Shoes,Fashion,1,12121.61,12121.61,2025,10,31,Low_Revenue,Young Adult,October,Friday,Low_Spender
Ord100772,2025-10-16,Cust6752,Customer_52,65,Male,Kolkata,Rice,Grocery,5,11824.36,59121.8,2025,10,16,Low_Revenue,Senior,October,Thursday,Low_Spender
Ord100773,2025-04-24,Cust7110,Customer_176,60,Male,Hyderabad,Mobile,Electronics,4,988.45,3953.8,2025,4,24,Low_Revenue,Senior,April,Thursday,Low_Spender
Ord100774,2025-10-06,Cust5240,Customer_379,43,Male,Patna,Mobile,Electronics,7,13263.83,92846.81,2025,10,6,Medium_Revenue,Adult,October,Monday,Medium_Spender
Ord100775,2025-01-10,Cust5505,Customer_189,38,Female,Bengaluru,Book,Education,6,35023.55,210141.3,2025,1,10,High_Revenue,Adult,January,Friday,High_Spender
Ord100776,2025-07-09,Cust6116,Customer_343,32,Female,Gaya,Chair,Furniture,10,8630.9,86309.0,2025,7,9,Medium_Revenue,Young Adult,July,Wednesday,Medium_Spender
Ord100777,2025-02-16,Cust3566,Customer_430,45,Female,Patna,Mobile,Electronics,6,29757.58,178545.48,2025,2,16,High_Revenue,Adult,February,Sunday,Medium_Spender
Ord100778,2025-12-04,Cust3763,Customer_257,57,Male,Hyderabad,Chair,Furniture,2,45538.2,91076.4,2025,12,4,Medium_Revenue,Senior,December,Thursday,High_Spender
Ord100779,2025-04-18,Cust3948,Customer_465,38,Male,Hyderabad,Chair,Furniture,6,19454.75,116728.5,2025,4,18,Medium_Revenue,Adult,April,Friday,Medium_Spender
Ord100780,2025-07-29,Cust2369,Customer_259,56,Male,Mumbai,Chair,Furniture,3,21435.84,64307.52,2025,7,29,Low_Revenue,Senior,July,Tuesday,Low_Spender
Ord100781,2025-02-21,Cust3542,Customer_156,51,Male,Patna,Laptop,Electronics,1,47618.43,47618.43,2025,2,21,Low_Revenue,Adult,February,Friday,Low_Spender
Ord100782,2025-12-23,Cust7724,Customer_365,38,Male,Kolkata,Book,Education,4,25110.56,100442.24,2025,12,23,Medium_Revenue,Adult,December,Tuesday,Medium_Spender
Ord100783,2025-09-20,Cust5419,Customer_263,65,Female,Patna,Book,Education,9,797.71,7179.39,2025,9,20,Low_Revenue,Senior,September,Saturday,Low_Spender
Ord100784,2025-12-11,Cust6571,Customer_156,43,Female,Pune,Chair,Furniture,3,25235.41,75706.23,2025,12,11,Medium_Revenue,Adult,December,Thursday,Medium_Spender
Ord100785,2025-01-18,Cust7650,Customer_453,50,Male,Kolkata,Book,Education,8,43467.0,347736.0,2025,1,18,High_Revenue,Adult,January,Saturday,High_Spender
Ord100786,2025-10-14,Cust7445,Customer_233,60,Female,Bengaluru,Shoes,Fashion,9,35691.39,321222.51,2025,10,14,High_Revenue,Senior,October,Tuesday,High_Spender
Ord100787,2025-06-22,Cust6565,Customer_431,50,Female,Gaya,Book,Education,6,28107.77,168646.62,2025,6,22,High_Revenue,Adult,June,Sunday,Medium_Spender
Ord100788,2025-05-04,Cust2969,Customer_287,59,Male,Kolkata,Rice,Grocery,6,39662.1,237972.6,2025,5,4,High_Revenue,Senior,May,Sunday,High_Spender
Ord100789,2025-07-13,Cust3298,Customer_155,63,Female,Kolkata,Rice,Grocery,5,14533.4,72667.0,2025,7,13,Medium_Revenue,Senior,July,Sunday,Low_Spender
Ord100790,2025-12-28,Cust3260,Customer_237,55,Male,Mumbai,Book,Education,9,12322.26,110900.34,2025,12,28,Medium_Revenue,Adult,December,Sunday,Medium_Spender
Ord100791,2025-09-03,Cust9962,Customer_161,45,Male,Mumbai,Chair,Furniture,10,18178.32,181783.2,2025,9,3,High_Revenue,Adult,September,Wednesday,High_Spender
Ord100792,2025-05-21,Cust6814,Customer_70,62,Male,Bengaluru,Shoes,Fashion,9,6282.93,56546.37,2025,5,21,Low_Revenue,Senior,May,Wednesday,Low_Spender
Ord100793,2025-12-11,Cust2859,Customer_395,21,Female,Kolkata,Rice,Grocery,4,40391.3,161565.2,2025,12,11,Medium_Revenue,Young Adult,December,Thursday,Medium_Spender
Ord100794,2025-05-24,Cust7228,Customer_200,21,Female,Bengaluru,Shoes,Fashion,3,39157.52,117472.56,2025,5,24,Medium_Revenue,Young Adult,May,Saturday,Medium_Spender
Ord100795,2025-01-30,Cust2551,Customer_343,19,Male,Patna,Book,Education,5,12334.78,61673.9,2025,1,30,Low_Revenue,Young Adult,January,Thursday,Low_Spender
Ord100796,2026-01-01,Cust6845,Customer_385,57,Female,Mumbai,Shoes,Fashion,9,38573.17,347158.53,2026,1,1,High_Revenue,Senior,January,Thursday,High_Spender
Ord100797,2025-07-22,Cust5806,Customer_167,48,Male,Bengaluru,Book,Education,6,18842.34,113054.04,2025,7,22,Medium_Revenue,Adult,July,Tuesday,Medium_Spender
Ord100798,2025-07-01,Cust5718,Customer_251,62,Female,Kolkata,Shoes,Fashion,4,20118.35,80473.4,2025,7,1,Medium_Revenue,Senior,July,Tuesday,Medium_Spender
Ord100799,2025-11-07,Cust8242,Customer_492,51,Male,Mumbai,Rice,Grocery,6,39243.45,235460.7,2025,11,7,High_Revenue,Adult,November,Friday,High_Spender
Ord100800,2025-09-27,Cust1618,Customer_166,41,Male,Patna,Rice,Grocery,10,15891.66,158916.6,2025,9,27,Medium_Revenue,Adult,September,Saturday,Medium_Spender
Ord100801,2025-05-10,Cust3297,Customer_465,47,Male,Gaya,Mobile,Electronics,1,40350.67,40350.67,2025,5,10,Low_Revenue,Adult,May,Saturday,Low_Spender
Ord100802,2025-11-14,Cust4901,Customer_327,29,Female,Mumbai,Rice,Grocery,1,47545.23,47545.23,2025,11,14,Low_Revenue,Young Adult,November,Friday,Low_Spender
Ord100803,2025-10-11,Cust3189,Customer_384,30,Female,Kolkata,Book,Education,4,17304.91,69219.64,2025,10,11,Medium_Revenue,Young Adult,October,Saturday,Low_Spender
Ord100804,2025-12-11,Cust3690,Customer_413,32,Female,Delhi,Book,Education,6,17079.99,102479.94,2025,12,11,Medium_Revenue,Young Adult,December,Thursday,Medium_Spender
Ord100805,2025-05-22,Cust7876,Customer_34,57,Male,Bengaluru,Shoes,Fashion,9,44772.96,402956.64,2025,5,22,High_Revenue,Senior,May,Thursday,High_Spender
Ord100806,2025-03-02,Cust9089,Customer_303,50,Female,Gaya,Shoes,Fashion,10,32483.32,324833.2,2025,3,2,High_Revenue,Adult,March,Sunday,High_Spender
Ord100807,2025-10-05,Cust6442,Customer_10,62,Male,Kolkata,Chair,Furniture,9,47699.69,429297.21,2025,10,5,High_Revenue,Senior,October,Sunday,High_Spender
Ord100808,2025-06-20,Cust9514,Customer_180,28,Female,Patna,Chair,Furniture,2,23127.63,46255.26,2025,6,20,Low_Revenue,Young Adult,June,Friday,Low_Spender
Ord100809,2025-06-02,Cust7903,Customer_163,60,Female,Bengaluru,Shoes,Fashion,6,16882.56,101295.36,2025,6,2,Medium_Revenue,Senior,June,Monday,Medium_Spender
Ord100810,2025-06-04,Cust1658,Customer_324,52,Male,Hyderabad,Rice,Grocery,6,32296.32,193777.92,2025,6,4,High_Revenue,Adult,June,Wednesday,High_Spender
Ord100811,2025-01-04,Cust6719,Customer_394,30,Female,Patna,Book,Education,3,15090.15,45270.45,2025,1,4,Low_Revenue,Young Adult,January,Saturday,Low_Spender
Ord100812,2025-01-31,Cust4941,Customer_457,50,Female,Mumbai,Chair,Furniture,2,30197.53,60395.06,2025,1,31,Low_Revenue,Adult,January,Friday,Low_Spender
Ord100813,2025-05-14,Cust5851,Customer_418,50,Male,Patna,Mobile,Electronics,2,41544.45,83088.9,2025,5,14,Medium_Revenue,Adult,May,Wednesday,Medium_Spender
Ord100814,2025-09-17,Cust1149,Customer_14,40,Female,Hyderabad,Laptop,Electronics,8,42593.69,340749.52,2025,9,17,High_Revenue,Adult,September,Wednesday,High_Spender
Ord100815,2025-09-08,Cust6336,Customer_63,52,Male,Delhi,Mobile,Electronics,1,26771.99,26771.99,2025,9,8,Low_Revenue,Adult,September,Monday,Low_Spender
Ord100816,2025-06-04,Cust1960,Customer_367,44,Male,Kolkata,Rice,Grocery,9,31690.41,285213.69,2025,6,4,High_Revenue,Adult,June,Wednesday,High_Spender
Ord100817,2025-03-29,Cust6933,Customer_224,23,Female,Patna,Rice,Grocery,6,20913.85,125483.1,2025,3,29,Medium_Revenue,Young Adult,March,Saturday,Medium_Spender
Ord100818,2025-07-05,Cust3006,Customer_343,49,Male,Hyderabad,Chair,Furniture,7,36034.1,252238.7,2025,7,5,High_Revenue,Adult,July,Saturday,High_Spender
Ord100819,2025-12-09,Cust8754,Customer_77,28,Male,Kolkata,Mobile,Electronics,8,21646.64,173173.12,2025,12,9,High_Revenue,Young Adult,December,Tuesday,Medium_Spender
Ord100820,2025-01-09,Cust9458,Customer_391,60,Male,Bengaluru,Laptop,Electronics,1,21553.66,21553.66,2025,1,9,Low_Revenue,Senior,January,Thursday,Low_Spender
Ord100821,2025-06-16,Cust4979,Customer_273,45,Male,Mumbai,Book,Education,3,17152.2,51456.6,2025,6,16,Low_Revenue,Adult,June,Monday,Low_Spender
Ord100822,2025-09-15,Cust6340,Customer_125,37,Female,Gaya,Rice,Grocery,1,21368.29,21368.29,2025,9,15,Low_Revenue,Adult,September,Monday,Low_Spender
Ord100823,2025-07-21,Cust7814,Customer_134,20,Female,Bengaluru,Shoes,Fashion,7,47413.32,331893.24,2025,7,21,High_Revenue,Young Adult,July,Monday,High_Spender
Ord100824,2025-03-30,Cust8199,Customer_39,64,Female,Gaya,Chair,Furniture,4,2716.24,10864.96,2025,3,30,Low_Revenue,Senior,March,Sunday,Low_Spender
Ord100825,2025-07-13,Cust9718,Customer_11,57,Female,Patna,Laptop,Electronics,2,45863.13,91726.26,2025,7,13,Medium_Revenue,Senior,July,Sunday,Medium_Spender
Ord100826,2025-04-05,Cust7065,Customer_335,24,Female,Bengaluru,Shoes,Fashion,5,48228.96,241144.8,2025,4,5,High_Revenue,Young Adult,April,Saturday,High_Spender
Ord100827,2025-06-19,Cust6162,Customer_165,42,Male,Mumbai,Laptop,Electronics,1,31849.44,31849.44,2025,6,19,Low_Revenue,Adult,June,Thursday,Low_Spender
Ord100828,2025-11-03,Cust6944,Customer_460,33,Male,Gaya,Book,Education,4,8685.69,34742.76,2025,11,3,Low_Revenue,Young Adult,November,Monday,Low_Spender
Ord100829,2025-02-27,Cust8319,Customer_362,44,Male,Delhi,Rice,Grocery,2,49685.64,99371.28,2025,2,27,Medium_Revenue,Adult,February,Thursday,Medium_Spender
Ord100830,2025-04-10,Cust6540,Customer_230,19,Male,Kolkata,Shoes,Fashion,8,10921.12,87368.96,2025,4,10,Medium_Revenue,Young Adult,April,Thursday,Medium_Spender
Ord100831,2025-01-09,Cust8453,Customer_68,53,Female,Patna,Laptop,Electronics,3,33896.35,101689.05,2025,1,9,Medium_Revenue,Adult,January,Thursday,Medium_Spender
Ord100832,2025-08-16,Cust5605,Customer_23,30,Female,Kolkata,Shoes,Fashion,4,31512.79,126051.16,2025,8,16,Medium_Revenue,Young Adult,August,Saturday,Medium_Spender
Ord100833,2025-11-05,Cust8704,Customer_440,20,Female,Kolkata,Mobile,Electronics,6,17944.07,107664.42,2025,11,5,Medium_Revenue,Young Adult,November,Wednesday,Medium_Spender
Ord100834,2025-12-03,Cust3264,Customer_227,51,Female,Gaya,Mobile,Electronics,3,14145.7,42437.1,2025,12,3,Low_Revenue,Adult,December,Wednesday,Low_Spender
Ord100835,2025-03-21,Cust9364,Customer_352,62,Female,Gaya,Book,Education,3,33186.38,99559.14,2025,3,21,Medium_Revenue,Senior,March,Friday,Medium_Spender
Ord100836,2025-06-10,Cust3366,Customer_47,23,Male,Patna,Mobile,Electronics,5,24537.11,122685.55,2025,6,10,Medium_Revenue,Young Adult,June,Tuesday,High_Spender
Ord100837,2025-09-05,Cust6067,Customer_499,26,Male,Kolkata,Mobile,Electronics,4,7989.47,31957.88,2025,9,5,Low_Revenue,Young Adult,September,Friday,High_Spender
Ord100838,2025-11-27,Cust5389,Customer_362,44,Female,Mumbai,Shoes,Fashion,6,9784.56,58707.36,2025,11,27,Low_Revenue,Adult,November,Thursday,Low_Spender
Ord100839,2025-05-12,Cust8766,Customer_140,47,Female,Hyderabad,Laptop,Electronics,5,47021.1,235105.5,2025,5,12,High_Revenue,Adult,May,Monday,High_Spender
Ord100050,2025-08-03,Cust5585,Customer_289,35,Male,Kolkata,Chair,Furniture,9,28747.47,258727.23,2025,8,3,High_Revenue,Young Adult,August,Sunday,High_Spender
Ord100841,2025-04-16,Cust7544,Customer_225,26,Male,Mumbai,Book,Education,10,35093.39,350933.9,2025,4,16,High_Revenue,Young Adult,April,Wednesday,High_Spender
Ord100842,2025-11-06,Cust8217,Customer_83,43,Female,Delhi,Book,Education,3,22843.06,68529.18,2025,11,6,Medium_Revenue,Adult,November,Thursday,Low_Spender
Ord100843,2025-06-05,Cust6780,Customer_262,42,Female,Hyderabad,Book,Education,7,38502.79,269519.53,2025,6,5,High_Revenue,Adult,June,Thursday,High_Spender
Ord100844,2025-08-22,Cust9804,Customer_284,32,Male,Patna,Mobile,Electronics,5,45283.42,226417.1,2025,8,22,High_Revenue,Young Adult,August,Friday,High_Spender
Ord100845,2025-11-07,Cust5876,Customer_389,42,Female,Patna,Mobile,Electronics,6,37149.97,222899.82,2025,11,7,High_Revenue,Adult,November,Friday,High_Spender
Ord100846,2025-09-29,Cust1026,Customer_445,65,Female,Kolkata,Book,Education,7,23566.47,164965.29,2025,9,29,High_Revenue,Senior,September,Monday,Medium_Spender
Ord100847,2025-11-08,Cust5432,Customer_163,57,Male,Patna,Shoes,Fashion,10,1557.12,15571.2,2025,11,8,Low_Revenue,Senior,November,Saturday,Low_Spender
Ord100848,2025-03-28,Cust8575,Customer_481,21,Male,Patna,Book,Education,1,38929.37,38929.37,2025,3,28,Low_Revenue,Young Adult,March,Friday,Low_Spender
Ord100849,2025-03-17,Cust5455,Customer_287,26,Male,Bengaluru,Chair,Furniture,2,43357.83,86715.66,2025,3,17,Medium_Revenue,Young Adult,March,Monday,Medium_Spender
Ord100850,2025-04-12,Cust2834,Customer_98,41,Male,Kolkata,Rice,Grocery,9,30091.26,270821.34,2025,4,12,High_Revenue,Adult,April,Saturday,High_Spender
Ord100851,2025-06-29,Cust4431,Customer_177,19,Male,Gaya,Chair,Furniture,10,3051.95,30519.5,2025,6,29,Low_Revenue,Young Adult,June,Sunday,Low_Spender
Ord100852,2025-06-01,Cust3744,Customer_2,20,Female,Mumbai,Shoes,Fashion,3,31063.57,93190.71,2025,6,1,Medium_Revenue,Young Adult,June,Sunday,Medium_Spender
Ord100853,2025-03-17,Cust1962,Customer_116,23,Male,Delhi,Rice,Grocery,10,5580.23,55802.3,2025,3,17,Low_Revenue,Young Adult,March,Monday,Low_Spender
Ord100854,2025-06-25,Cust7787,Customer_139,40,Male,Pune,Book,Education,8,35859.94,286879.52,2025,6,25,High_Revenue,Adult,June,Wednesday,High_Spender
Ord100855,2025-05-19,Cust3679,Customer_242,48,Male,Patna,Shoes,Fashion,5,47893.0,239465.0,2025,5,19,High_Revenue,Adult,May,Monday,High_Spender
Ord100856,2025-05-26,Cust8455,Customer_468,37,Female,Bengaluru,Shoes,Fashion,2,47996.02,95992.04,2025,5,26,Medium_Revenue,Adult,May,Monday,Medium_Spender
Ord100857,2025-09-18,Cust4973,Customer_443,24,Male,Kolkata,Shoes,Fashion,1,42500.65,42500.65,2025,9,18,Low_Revenue,Young Adult,September,Thursday,Low_Spender
Ord100858,2025-12-20,Cust7578,Customer_245,38,Female,Delhi,Rice,Grocery,8,7543.31,60346.48,2025,12,20,Low_Revenue,Adult,December,Saturday,Low_Spender
Ord100859,2025-07-28,Cust9287,Customer_281,54,Female,Bengaluru,Book,Education,4,7779.34,31117.36,2025,7,28,Low_Revenue,Adult,July,Monday,Medium_Spender
Ord100860,2025-07-10,Cust3430,Customer_184,51,Female,Kolkata,Mobile,Electronics,6,35959.07,215754.42,2025,7,10,High_Revenue,Adult,July,Thursday,High_Spender
Ord100861,2025-10-15,Cust9817,Customer_388,45,Male,Patna,Mobile,Electronics,7,9471.49,66300.43,2025,10,15,Low_Revenue,Adult,October,Wednesday,Low_Spender
Ord100862,2025-09-28,Cust7072,Customer_4,62,Female,Gaya,Shoes,Fashion,8,26327.39,210619.12,2025,9,28,High_Revenue,Senior,September,Sunday,High_Spender
Ord100863,2025-05-10,Cust9510,Customer_15,63,Female,Delhi,Chair,Furniture,9,48313.36,434820.24,2025,5,10,High_Revenue,Senior,May,Saturday,High_Spender
Ord100864,2025-11-20,Cust3327,Customer_94,19,Female,Pune,Laptop,Electronics,2,45217.92,90435.84,2025,11,20,Medium_Revenue,Young Adult,November,Thursday,Medium_Spender
Ord100865,2025-07-20,Cust2202,Customer_26,26,Female,Patna,Chair,Furniture,2,40130.21,80260.42,2025,7,20,Medium_Revenue,Young Adult,July,Sunday,Medium_Spender
Ord100866,2025-12-23,Cust3767,Customer_470,49,Female,Hyderabad,Chair,Furniture,7,283.1,1981.7,2025,12,23,Low_Revenue,Adult,December,Tuesday,Low_Spender
Ord100867,2025-01-09,Cust4947,Customer_352,58,Male,Bengaluru,Chair,Furniture,5,7521.13,37605.65,2025,1,9,Low_Revenue,Senior,January,Thursday,Low_Spender
Ord100868,2025-06-14,Cust4888,Customer_13,38,Male,Pune,Shoes,Fashion,5,8055.03,40275.15,2025,6,14,Low_Revenue,Adult,June,Saturday,Low_Spender
Ord100869,2025-12-21,Cust4996,Customer_184,64,Male,Delhi,Book,Education,4,28263.33,113053.32,2025,12,21,Medium_Revenue,Senior,December,Sunday,High_Spender
Ord100870,2025-09-12,Cust4112,Customer_71,33,Female,Kolkata,Shoes,Fashion,4,12941.53,51766.12,2025,9,12,Low_Revenue,Young Adult,September,Friday,Low_Spender
Ord100871,2025-03-16,Cust1442,Customer_371,22,Female,Pune,Book,Education,1,27918.98,27918.98,2025,3,16,Low_Revenue,Young Adult,March,Sunday,Low_Spender
Ord100872,2025-12-23,Cust2757,Customer_366,55,Male,Patna,Mobile,Electronics,3,21349.35,64048.05,2025,12,23,Low_Revenue,Adult,December,Tuesday,Low_Spender
Ord100873,2025-11-18,Cust5319,Customer_129,35,Female,Mumbai,Mobile,Electronics,5,27648.52,138242.6,2025,11,18,Medium_Revenue,Young Adult,November,Tuesday,Medium_Spender
Ord100874,2025-12-12,Cust4391,Customer_214,36,Male,Hyderabad,Mobile,Electronics,5,39484.31,197421.55,2025,12,12,High_Revenue,Adult,December,Friday,High_Spender
Ord100875,2025-10-12,Cust7317,Customer_304,25,Male,Delhi,Chair,Furniture,6,2417.66,14505.96,2025,10,12,Low_Revenue,Young Adult,October,Sunday,Medium_Spender
Ord100876,2025-11-30,Cust7473,Customer_372,36,Female,Mumbai,Rice,Grocery,5,40104.71,200523.55,2025,11,30,High_Revenue,Adult,November,Sunday,High_Spender
Ord100877,2025-12-19,Cust9104,Customer_443,37,Male,Bengaluru,Book,Education,4,22929.61,91718.44,2025,12,19,Medium_Revenue,Adult,December,Friday,Medium_Spender
Ord100878,2025-11-25,Cust7091,Customer_1,48,Female,Mumbai,Rice,Grocery,10,23757.31,237573.1,2025,11,25,High_Revenue,Adult,November,Tuesday,High_Spender
Ord100879,2025-05-18,Cust1258,Customer_443,40,Male,Hyderabad,Laptop,Electronics,7,6769.87,47389.09,2025,5,18,Low_Revenue,Adult,May,Sunday,Low_Spender
Ord100880,2025-10-08,Cust1691,Customer_177,55,Male,Mumbai,Mobile,Electronics,2,7104.93,14209.86,2025,10,8,Low_Revenue,Adult,October,Wednesday,Low_Spender
Ord100881,2025-06-27,Cust9404,Customer_463,19,Female,Gaya,Book,Education,2,35430.53,70861.06,2025,6,27,Medium_Revenue,Young Adult,June,Friday,Low_Spender
Ord100882,2025-08-22,Cust6532,Customer_187,43,Female,Hyderabad,Rice,Grocery,8,44811.59,358492.72,2025,8,22,High_Revenue,Adult,August,Friday,High_Spender
Ord100883,2025-06-03,Cust1779,Customer_378,65,Female,Delhi,Shoes,Fashion,10,16661.37,166613.7,2025,6,3,High_Revenue,Senior,June,Tuesday,Medium_Spender
Ord100884,2025-03-07,Cust4651,Customer_359,54,Male,Kolkata,Mobile,Electronics,7,14207.04,99449.28,2025,3,7,Medium_Revenue,Adult,March,Friday,Medium_Spender
Ord100885,2025-05-07,Cust9027,Customer_153,43,Female,Mumbai,Shoes,Fashion,8,3220.99,25767.92,2025,5,7,Low_Revenue,Adult,May,Wednesday,Low_Spender
Ord100886,2025-08-12,Cust1396,Customer_479,34,Male,Pune,Chair,Furniture,1,21572.48,21572.48,2025,8,12,Low_Revenue,Young Adult,August,Tuesday,Low_Spender
Ord100887,2025-01-15,Cust9132,Customer_210,21,Female,Pune,Rice,Grocery,8,38808.88,310471.04,2025,1,15,High_Revenue,Young Adult,January,Wednesday,High_Spender
Ord100888,2025-11-26,Cust4926,Customer_102,45,Male,Delhi,Book,Education,2,6525.25,13050.5,2025,11,26,Low_Revenue,Adult,November,Wednesday,Low_Spender
Ord100889,2025-03-25,Cust3987,Customer_126,55,Female,Pune,Rice,Grocery,9,36721.83,330496.47,2025,3,25,High_Revenue,Adult,March,Tuesday,High_Spender
Ord100890,2025-08-30,Cust5136,Customer_257,30,Male,Mumbai,Rice,Grocery,1,16506.48,16506.48,2025,8,30,Low_Revenue,Young Adult,August,Saturday,Low_Spender
Ord100891,2025-02-11,Cust8849,Customer_380,19,Female,Patna,Book,Education,4,45273.26,181093.04,2025,2,11,High_Revenue,Young Adult,February,Tuesday,High_Spender
Ord100892,2025-04-26,Cust3603,Customer_448,56,Female,Delhi,Rice,Grocery,1,15061.67,15061.67,2025,4,26,Low_Revenue,Senior,April,Saturday,Low_Spender
Ord100893,2025-05-18,Cust4073,Customer_353,25,Female,Pune,Shoes,Fashion,3,30814.91,92444.73,2025,5,18,Medium_Revenue,Young Adult,May,Sunday,Medium_Spender
Ord100894,2025-12-01,Cust7068,Customer_106,24,Male,Hyderabad,Book,Education,8,36507.56,292060.48,2025,12,1,High_Revenue,Young Adult,December,Monday,High_Spender
Ord100895,2025-10-20,Cust5762,Customer_404,20,Female,Mumbai,Book,Education,1,31247.14,31247.14,2025,10,20,Low_Revenue,Young Adult,October,Monday,Low_Spender
Ord100896,2025-11-05,Cust1611,Customer_451,49,Male,Patna,Rice,Grocery,3,15350.0,46050.0,2025,11,5,Low_Revenue,Adult,November,Wednesday,Low_Spender
Ord100897,2025-06-07,Cust1806,Customer_354,58,Male,Patna,Chair,Furniture,9,7148.05,64332.45,2025,6,7,Low_Revenue,Senior,June,Saturday,Low_Spender
Ord100898,2025-11-02,Cust4730,Customer_484,20,Female,Patna,Laptop,Electronics,8,25411.08,203288.64,2025,11,2,High_Revenue,Young Adult,November,Sunday,High_Spender
Ord100899,2025-12-15,Cust7164,Customer_251,64,Male,Pune,Shoes,Fashion,10,28254.51,282545.1,2025,12,15,High_Revenue,Senior,December,Monday,High_Spender
Ord100900,2025-04-27,Cust3867,Customer_54,41,Female,Patna,Laptop,Electronics,5,5069.79,25348.95,2025,4,27,Low_Revenue,Adult,April,Sunday,Low_Spender
Ord100901,2025-10-21,Cust6152,Customer_438,39,Female,Bengaluru,Mobile,Electronics,3,39619.15,118857.45,2025,10,21,Medium_Revenue,Adult,October,Tuesday,Medium_Spender
Ord100902,2025-11-19,Cust6881,Customer_158,41,Female,Delhi,Laptop,Electronics,7,42494.73,297463.11,2025,11,19,High_Revenue,Adult,November,Wednesday,High_Spender
Ord100903,2025-11-12,Cust3438,Customer_98,56,Male,Patna,Shoes,Fashion,6,24739.29,148435.74,2025,11,12,Medium_Revenue,Senior,November,Wednesday,Medium_Spender
Ord100904,2025-03-25,Cust1890,Customer_277,21,Male,Gaya,Chair,Furniture,3,43166.95,129500.85,2025,3,25,Medium_Revenue,Young Adult,March,Tuesday,Medium_Spender
Ord100905,2025-01-11,Cust9994,Customer_13,49,Male,Delhi,Chair,Furniture,6,43613.07,261678.42,2025,1,11,High_Revenue,Adult,January,Saturday,High_Spender
Ord100906,2025-12-01,Cust1906,Customer_76,36,Male,Hyderabad,Chair,Furniture,2,20357.35,40714.7,2025,12,1,Low_Revenue,Adult,December,Monday,Low_Spender
Ord100907,2025-01-19,Cust4977,Customer_359,33,Male,Mumbai,Chair,Furniture,5,40193.89,200969.45,2025,1,19,High_Revenue,Young Adult,January,Sunday,High_Spender
Ord100908,2025-02-14,Cust6241,Customer_242,55,Male,Hyderabad,Chair,Furniture,2,9063.83,18127.66,2025,2,14,Low_Revenue,Adult,February,Friday,Low_Spender
Ord100909,2025-08-13,Cust1759,Customer_71,64,Female,Delhi,Laptop,Electronics,5,21830.06,109150.3,2025,8,13,Medium_Revenue,Senior,August,Wednesday,Medium_Spender
Ord100910,2025-07-28,Cust4515,Customer_281,48,Female,Hyderabad,Rice,Grocery,2,39424.04,78848.08,2025,7,28,Medium_Revenue,Adult,July,Monday,Medium_Spender
Ord100911,2025-06-06,Cust6309,Customer_345,55,Female,Mumbai,Rice,Grocery,2,30743.1,61486.2,2025,6,6,Low_Revenue,Adult,June,Friday,Low_Spender
Ord100912,2025-02-10,Cust2384,Customer_365,49,Male,Gaya,Laptop,Electronics,3,10131.58,30394.74,2025,2,10,Low_Revenue,Adult,February,Monday,Low_Spender
Ord100913,2025-05-04,Cust5025,Customer_159,28,Female,Patna,Book,Education,1,20875.52,20875.52,2025,5,4,Low_Revenue,Young Adult,May,Sunday,Low_Spender
Ord100914,2025-07-28,Cust5363,Customer_86,22,Female,Pune,Shoes,Fashion,3,43152.69,129458.07,2025,7,28,Medium_Revenue,Young Adult,July,Monday,High_Spender
Ord100915,2025-05-21,Cust1753,Customer_493,58,Female,Hyderabad,Shoes,Fashion,1,3239.94,3239.94,2025,5,21,Low_Revenue,Senior,May,Wednesday,Low_Spender
Ord100916,2025-02-27,Cust7186,Customer_150,36,Female,Mumbai,Shoes,Fashion,1,10625.65,10625.65,2025,2,27,Low_Revenue,Adult,February,Thursday,Low_Spender
Ord100917,2025-04-03,Cust2804,Customer_115,32,Female,Pune,Mobile,Electronics,3,30169.38,90508.14,2025,4,3,Medium_Revenue,Young Adult,April,Thursday,Medium_Spender
Ord100918,2025-11-06,Cust1997,Customer_219,29,Female,Patna,Mobile,Electronics,2,29914.46,59828.92,2025,11,6,Low_Revenue,Young Adult,November,Thursday,Medium_Spender
Ord100919,2025-11-19,Cust7609,Customer_327,41,Female,Pune,Shoes,Fashion,5,30991.63,154958.15,2025,11,19,Medium_Revenue,Adult,November,Wednesday,Medium_Spender
